Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
G,,looper_siffrin,1,,,false,,Kalkaita,0,,,false
F,,looper_siffrin,2,,,false,FUG,BigSkaFan,0,,,false
M,FUG,BigSkaFan,1,,,false,,Kalkaita,2,,,false
L,,sl0th,0,,,false,,Kalkaita,1,,,false
D,,Kalkaita,0,,,false,,looper_siffrin,1,,,false
E,FUG,BigSkaFan,1,,,false,,Proteus,0,,,false
J,,Proteus,0,,,false,,sl0th,1,,,false
K,,Kalkaita,1,,,false,,Doorman2,0,,,false
I,,MaJunior魔,0,,,false,,Doorman2,1,,,false
A,,sl0th,0,,,false,,looper_siffrin,1,,,false
B,,MaJunior魔,0,,,false,FUG,BigSkaFan,1,,,false
C,,Proteus,1,,,false,,Doorman2,0,,,false
