Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
A,,roman,1,,,false,,skelley,"3,0",,,false
B,,Corley,3,,,false,,skelley,"0,3",,,false
C,,Laura,1,,,false,,marco,"3,3",,,false
D,,wes,3,,,false,,amanda,"1,3",,,false
E,,qp,2,,,false,,Josh,"3,3",,,false
F,,Corley,3,,,false,,marco,"2,3",,,false
G,,wes,3,,,false,,qp,"0,3",,,false
H,,Corley,2,,,false,,wes,"3,0",,,false
K,,Josh,3,,,false,,roman,"0,3",,,false
L,,amanda,3,,,false,,Josh,"1,2",,,false
M,,Laura,3,,,false,,skelley,"1,1",,,false
N,,marco,3,,,false,,amanda,"0,2",,,false
O,,qp,1,,,false,,Laura,"3,3",,,false
P,,marco,2,,,false,,qp,"3,0",,,false
Q,,Corley,1,,,false,,qp,"0,0",,,false
I,,wes,5,,,false,,Corley,"2,5",,,false
