Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
A,,Paulina,0,,,false,,Chris,1,,,false
B,,ChaseChase,1,,,false,,Shantia,0,,,false
C,,Jordan,0,,,false,,Cloud,1,,,false
D,,Charli,1,,,false,,Sarah,0,,,false
E,,Chris,0,,,false,,ChaseChase,1,,,false
F,,Cloud,0,,,false,,Charli,1,,,false
G,,ChaseChase,1,,,false,,Charli,0,,,false
