Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
A,,Justice,1,,,false,,Cindy,0,,,false
B,,Elvis,0,,,false,,Vanessa,1,,,false
C,,Charli,1,,,false,,Sandra,0,,,false
D,,Sarah,1,,,false,,Justice,0,,,false
E,,Shantia,0,,,false,,Cloud,1,,,false
F,,Julius,1,,,false,,Vanessa,0,,,false
G,,Chris,1,,,false,,Charli,0,,,false
H,,Sarah,0,,,false,,Cloud,1,,,false
I,,Julius,0,,,false,,Chris,1,,,false
J,,Cloud,0,,,false,,Chris,1,,,false
