Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
A,,Max,1,,,false,,Plantyraid,0,,,false
B,,DFCBlockchain,1,,,false,,Rodrigo,0,,,false
C,,Dade,1,,,false,,Max,0,,,false
D,,Joey,0,,,false,,DFCBlockchain,1,,,false
E,,Dade,0,,,false,,DFCBlockchain,1,,,false
H,,Joey,0,,,false,,Plantyraid,1,,,false
I,,Max,0,,,false,,Rodrigo,1,,,false
J,,Plantyraid,0,,,false,,Rodrigo,1,,,false
K,,Dade,0,,,false,,Rodrigo,1,,,false
F,,DFCBlockchain,1,,,false,,Rodrigo,0,,,false
