Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
A,,marco,3,,,false,,Amanda,0,,,false
B,,Cait,0,,,false,,laura,3,,,false
C,,qp,2,,,false,,wes,3,,,false
D,,Adam,1,,,false,,Josh,3,,,false
E,,wes,3,,,false,,Adam,1,,,false
F,,laura,3,,,false,,qp,1,,,false
G,,Amanda,3,,,false,,Cait,1,,,false
H,,corley,3,,,false,,marco,2,,,false
I,,Cait,0,,,false,,corley,3,,,false
J,,qp,0,,,false,,Amanda,3,,,false
K,,Adam,2,,,false,,laura,3,,,false
L,,Josh,0,,,false,,wes,3,,,false
M,,laura,2,,,false,,Josh,3,,,false
N,,Amanda,3,,,false,,Adam,0,,,false
O,,corley,3,,,false,,qp,0,,,false
P,,marco,3,,,false,,Cait,0,,,false
Q,,qp,3,,,false,,marco,0,,,false
R,,Adam,0,,,false,,corley,3,,,false
S,,Josh,0,,,false,,Amanda,3,,,false
T,,wes,3,,,false,,laura,0,,,false
U,,Amanda,0,,,false,,wes,3,,,false
V,,corley,3,,,false,,Josh,0,,,false
W,,marco,0,,,false,,Adam,0,,,false
X,,Cait,0,,,false,,qp,0,,,false
Y,,Adam,0,,,false,,Cait,0,,,false
Z,,Josh,0,,,false,,marco,0,,,false
AA,,wes,3,,,false,,corley,1,,,false
AB,,laura,1,,,false,,Amanda,3,,,false
AC,,corley,3,,,false,,laura,2,,,false
AD,,marco,0,,,false,,wes,0,,,false
AE,,Cait,0,,,false,,Josh,0,,,false
AF,,qp,3,,,false,,Adam,1,,,false
AG,,Josh,1,,,false,,qp,3,,,false
AH,,wes,0,,,false,,Cait,0,,,false
AI,,laura,0,,,false,,marco,0,,,false
AJ,,Amanda,1,,,false,,corley,3,,,false
