Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
A,,Francis,0,,,false,,Somewes,2,,,false
B,,Kevan,2,,,false,,Francis,0,,,false
C,,Somewes,,,,false,,Kevan,,,,false
