Match Identifier,Top Player Prefix,Top Player Name,Top Player Stocks,Top Player Character,Top Player Character IDs,Top Player DQ,Bottom Player Prefix,Bottom Player Name,Bottom Player Stocks,Bottom Player Character,Bottom Player Character IDs,Bottom Player DQ
A,,gabe,1,,,false,,solo,0,,,false
B,,jemma,0,,,false,,gabe,1,,,false
C,,nicolo,1,,,false,,jeremy,0,,,false
D,,sid,0,,,false,,jake,1,,,false
E,,josh,1,,,false,,puckett,0,,,false
F,,gabe,1,,,false,,nicolo,0,,,false
G,,jake,0,,,false,,josh,1,,,false
H,,gabe,0,,,false,,josh,1,,,false
K,,puckett,0,,,false,,solo,1,,,false
L,,sid,1,,,false,,solo,0,,,false
M,,jeremy,1,,,false,,jemma,0,,,false
N,,nicolo,0,,,false,,sid,1,,,false
O,,jake,0,,,false,,jeremy,1,,,false
P,,sid,1,,,false,,jeremy,0,,,false
Q,,gabe,0,,,false,,sid,1,,,false
I,,josh,,,,false,,sid,,,,false
J,,,,,,false,,,,,,false
